"","state","year","deaths","death_rate","hydro_gms","oxy_gms","fent_gms","pop","unempl_rate","poverty_rate","snap_rate","medicaid_rate","gsp_per_cap","min_wage","log_pop"
"439","MT",2013,137,0.330697832618183,-0.103128657871953,-0.0714824358075373,-0.0859608437417798,-0.754181791856534,-0.174197700545194,0.562163398098309,0.454152267984678,-0.76446875847076,-0.233674645101962,1.02079088868952,13.8289883234645
"440","MT",2014,125,-0.0101260654603674,-0.103262980872308,-0.0714859536879786,-0.0859641644111701,-0.752939912332584,-0.58612032159154,-0.186671545991471,0.352587460098725,-0.281887468326163,-0.133331457053691,1.09805673331459,13.8371438614909
"441","MT",2015,138,0.228356953473955,-0.103434783781063,-0.071494642374091,-0.0859680133166483,-0.75165224785269,-0.839283170548212,-0.216715162963606,0.204521215109533,-0.620438399058237,-0.0189801771063278,1.21395550025219,13.8455304189504
"442","MT",2016,119,-0.127904388061049,-0.103612217826375,-0.0715690413643563,-0.0859766624145531,-0.750098551831401,-0.855829509550843,-0.252304416315375,0.126595320923689,0.714195626201438,-0.111933821252276,1.21395550025219,13.8555568917375
"443","NE",2000,46,-1.59350797891574,-0.105258873613168,-0.0721105586641382,-0.0860222207247781,-0.649407408901611,-1.40905271509355,-1.21366666060725,-1.29258686484258,-0.934410503273553,-1.11092882431138,-1.02675399387471,14.3542353551222
"444","NE",2001,66,-1.39693128944947,-0.105142596023386,-0.0720722665920166,-0.0860223648780771,-0.648507270682806,-1.22283556203513,-0.993014261712643,-1.31905184464681,-0.797753649628948,-0.95852254972868,-1.02675399387471,14.3577394954064
"445","NE",2002,66,-1.39768754333551,-0.10503156102171,-0.0720431999532103,-0.0860155023412181,-0.647242049808766,-0.925602912550946,-0.602365221447957,-1.22391301064322,-0.653333150518274,-0.866699938407994,-1.02675399387471,14.3626441955519
"446","NE",2003,55,-1.51651804525591,-0.104922767817843,-0.0720146686311935,-0.0860087662755378,-0.645693291380765,-0.750606929595399,-0.848467085619492,-1.09304855158671,-0.882573863581493,-0.634103577629085,-1.02675399387471,14.3686154818647
"447","NE",2004,59,-1.46114710855587,-0.104815514068172,-0.0719865307746306,-0.0860021231214014,-0.644088274314088,-0.793086396781304,-0.953301304907807,-0.914908841021232,-0.81152425801065,-0.450224754766346,-1.02675399387471,14.3747662810841
"448","NE",2005,86,-1.220066521926,-0.104710582457198,-0.0719589641049454,-0.085995614882877,-0.642273783592769,-0.831038878027907,-0.903801246454395,-0.880578205818901,-0.8354043471459,-0.277818308297756,-1.02675399387471,14.381674573668
"449","NE",2006,91,-1.16203225632293,-0.100826563030293,-0.0547927408056451,-0.0856952274032509,-0.640598592851787,-1.2521739307061,-0.69919615939404,-0.861531057371046,-0.820599424245805,-0.0868637067288313,-1.02675399387471,14.3880104172154
"450","NE",2007,80,-1.26154540354542,-0.102123005053811,-0.0612518813531768,-0.085464622586889,-0.63899058330433,-1.31615874247455,-0.819995005289828,-0.858726520180881,-0.827586116546407,0.146633708437178,-1.02675399387471,14.3940546414995
"451","NE",2008,94,-1.14809088033669,-0.101810921685727,-0.059764325868551,-0.0857539521768547,-0.637054747487358,-1.11157823403885,-0.604572068605702,-0.867374572565171,-0.826826637154408,0.236330237033212,-0.485893081499249,14.4012829734051
"452","NE",2009,106,-1.07447120856033,-0.101856082479361,-0.0555378880462162,-0.0856959673883923,-0.63461512753097,-0.383010967789711,-0.834292561307203,-0.723943938706114,-0.735441166138242,0.270147492753722,0.0549678308762082,14.4103186261315
"453","NE",2010,117,-0.948637138043075,-0.102301098147131,-0.0565862511102775,-0.0858760256155357,-0.632092615856961,-0.401530535860868,-0.761840491607371,-0.384952582847828,-0.67958488860825,0.463986396212476,0.595828743251666,14.41957622027
"454","NE",2011,129,-0.874491376606856,-0.102158413728406,-0.0531106752656733,-0.0858990553501891,-0.630427300302555,-0.52195358530936,-0.697588822033987,-0.259626622887305,-0.623363989970388,0.843064864937949,0.595828743251666,14.4256412803008
"455","NE",2012,146,-0.745451447224841,-0.102639561222347,-0.0712234551324275,-0.0859081263086511,-0.628537399065564,-0.744588353091486,-0.0793072438731167,-0.251560177185443,-0.546570473391547,0.940286330317267,0.595828743251666,14.4324800105182
"456","NE",2013,117,-0.982010950840309,-0.102337203505714,-0.0708900207874948,-0.0857471469383951,-0.626745501574139,-0.882245946938967,-0.493993578026117,-0.221824518871989,-0.86239312250929,1.09996137340658,0.595828743251666,14.4389211977266
"457","NE",2014,125,-0.864577874578909,-0.102409163413477,-0.0714881898826391,-0.0859146872079576,-0.624644480818077,-1.18501261936353,-0.21142629998757,-0.310770959712076,-0.688609160828247,1.29843206211185,0.595828743251666,14.4464210993557
"458","NE",2015,126,-0.904001718464508,-0.102108572069806,-0.07145526586601,-0.0859105916295043,-0.622855575807432,-1.35802978371059,-0.699855887154341,-0.317124572195352,-0.663875501439245,1.47142543507621,1.17532257793966,14.4527628202551
"459","NE",2016,120,-0.986515593552842,-0.102749979152819,-0.0715995072280858,-0.0859393451244505,-0.620710116711779,-1.33310951152433,-0.930318895718184,-0.312016722087896,-0.680375592348351,1.48770592932405,1.94798102419031,14.4603158738535
"460","NV",2000,273,0.203680060366247,-0.104000120239507,-0.0719730205980754,-0.0860250254616095,-0.60378389729649,-0.72449967779302,-1.07518625067231,-1.6901646749375,-2.03033907149815,-0.654331470002928,-1.02675399387471,14.5179846077388
"461","NV",2001,261,-0.0288186886871925,-0.103531696197467,-0.0718246264641192,-0.086026483380416,-0.591865145595423,-0.151847130949407,-1.58340443601805,-1.62125629134228,-1.99525904918096,-0.62369013994576,-1.02675399387471,14.5566852309811
"462","NV",2002,323,0.379081641023237,-0.10310264590234,-0.0717587463853085,-0.0860184825305285,-0.58058469004486,0.0237553214479029,-1.15659533097536,-1.36912184299237,-1.74414637225445,-0.559669514776414,-1.02675399387471,14.5919832058874
"463","NV",2003,342,0.451682014083623,-0.102701872615641,-0.0716972016379034,-0.0860110102921893,-0.569354059299294,-0.324406120093962,-0.487762227431663,-1.26091954040769,-1.56243480469435,-0.451469000824961,-1.02675399387471,14.6259295324077
"464","NV",2004,380,0.589681907985092,-0.102361789989192,-0.0716453979818426,-0.0860045857403596,-0.554784867370847,-0.773385460879893,-0.430332444141786,-1.22212986781771,-1.4852562306441,-0.0932942704281319,-1.02675399387471,14.6683169328745
"465","NV",2005,457,1.02219336959575,-0.10203027148448,-0.0715946712317987,-0.0859983683063602,-0.541929020313335,-0.877597266805999,-0.536319471614656,-1.24924902277527,-1.62250946320967,0.276967709906925,-1.02675399387471,14.7042833196817
"466","NV",2006,461,0.908623764273929,-0.10043573912732,-0.0714539992670284,-0.0859802875360331,-0.528385800420518,-0.875788937700357,-0.881671013817614,-1.32239838491437,-1.67705307526688,0.480347569734445,-0.254095547624053,14.7408236655219
"467","NV",2007,499,1.05319977892362,-0.100188508954016,-0.0713251340732444,-0.0859782196412805,-0.516653181024005,-0.627668403135794,-0.86404828697146,-1.31695086248314,-1.71153125036972,0.499254891395393,-0.254095547624053,14.7714342257086
"468","NV",2008,519,1.10814326777503,-0.100203180427024,-0.0712213286650116,-0.0859695625067186,-0.508789240780657,0.567719352249343,-0.601317613191673,-1.15138848268404,-1.63557133571314,0.324630921312633,-0.115017027298935,14.7914390719475
"469","NV",2009,550,1.25253843910414,-0.0997396139570145,-0.0711403264535857,-0.0859738747753829,-0.504145658729355,2.90660020421995,0.0974551235571693,-0.706138511151789,-1.46249753517959,-0.0038268003349335,0.286765364751404,14.8030665109157
"470","NV",2010,578,1.36291862586307,-0.0991264072642907,-0.0709351636477677,-0.0859678442893015,-0.50149132827696,4.07657833970612,1.07252238533648,-0.0761564748245072,-1.14994147492829,0.0594522507906828,0.827626277126861,14.8096526752412
"471","NV",2011,639,1.70893765933272,-0.0988698556574444,-0.070794140776776,-0.0859649456496279,-0.499946460073973,3.85871895787552,0.852449831860662,0.363827442309457,-0.960286965457071,0.145667350474484,1.36848718950232,14.8134660658629
"472","NV",2012,602,1.40035319322234,-0.0995528594676179,-0.0707806408522764,-0.085969049693791,-0.495268314869656,2.82124731097007,1.00998230399164,0.510214086502866,-0.908000139211116,0.134088995161755,1.36848718950232,14.8249258101009
"473","NV",2013,614,1.42613158655537,-0.100474669285927,-0.071066572436866,-0.0859638265589779,-0.490484235845705,1.9769801615524,1.4691404661486,0.525544862015972,-0.878511539200701,0.180608077261145,1.36848718950232,14.836510793634
"474","NV",2014,545,0.980730928278199,-0.101420484743933,-0.0711513139537492,-0.0859619555027616,-0.484251197627786,1.04713969039589,1.36990819445953,0.661404151972852,0.394170386867201,0.241478621736907,1.36848718950232,14.8514059542102
"475","NV",2015,619,1.30240187467755,-0.101132871466816,-0.0711656953559675,-0.0859792618407252,-0.476873086639168,0.429166792200149,0.147389779720215,0.894187825826586,0.415304176104982,0.455152747865879,1.36848718950232,14.8687554680434
"476","NV",2016,665,1.51681629167337,-0.102788233726536,-0.0712052018737176,-0.085978359397616,-0.469298519287304,-0.122989841828627,-0.680979423980787,0.985033583307699,0.759912009823386,0.587090931615738,1.36848718950232,14.88625923674
"477","NH",2000,45,-1.48263458310069,-0.105471429332947,-0.0718687533747304,-0.0860274656337707,-0.720319926711497,-1.48990176298684,-2.41190477601929,-1.71058344014262,-1.73206834751573,-0.791660315279191,-1.02675399387471,14.0305267717628
"478","NH",2001,79,-1.04655557598412,-0.105462376919038,-0.0718185176607623,-0.0860279135097829,-0.71798055486126,-1.03507026511734,-1.82404778540157,-1.73124864459161,-1.73140579774569,-0.730848523892496,-1.02675399387471,14.0430579979102
"479","NH",2002,111,-0.621228526290901,-0.105394088494207,-0.0717870426421401,-0.0860191370521949,-0.715949857403542,-0.445580550766869,-2.03652084984903,-1.64182440993209,-1.6767985353686,-0.617995383575257,-1.02675399387471,14.053809878201
"480","NH",2003,127,-0.479118556921792,-0.105325792273528,-0.0717551544483084,-0.0860104297571679,-0.714341249359929,-0.541278734863231,-2.05120071788311,-1.58318675730866,-1.50720342267531,-0.455102967971728,-1.02675399387471,14.0622456280826
"481","NH",2004,124,-0.475057802359764,-0.105258368771618,-0.0717236073341173,-0.0860018451028247,-0.71280296461466,-0.841228951814993,-2.13565620529468,-1.52632291382399,-1.45455373887957,-0.289161637910807,-1.02675399387471,14.0702465703887
"482","NH",2005,142,-0.294839213254701,-0.105190842852705,-0.0716917451515535,-0.0859932931727657,-0.711550461783938,-0.952970208639709,-2.07609224248697,-1.46571804179661,-1.415345200073,-0.15714292306425,-1.02675399387471,14.076714149111
"483","NH",2006,149,-0.19887717123625,-0.105015442407455,-0.0714979406664248,-0.0859665621298273,-0.710069632669656,-1.02827505842443,-2.13545172690335,-1.40416978154152,-1.38162775593703,0.0264005815642899,-1.02675399387471,14.0843071673961
"484","NH",2007,186,0.224756527364303,-0.104742659360691,-0.071176436965421,-0.0859382241179529,-0.709448543283642,-0.966375813212453,-2.02493300973355,-1.36048259572612,-1.3884035400653,0.105144052402956,-1.02675399387471,14.087474749174
"485","NH",2008,126,-0.505965569876414,-0.104658415201835,-0.0710092063363162,-0.0859231399815379,-0.708944908768267,-0.753820566630012,-1.68312312086657,-1.28746343319067,-1.31249181709501,0.105033027662545,0.0163349085636757,14.0900359597448
"486","NH",2009,168,0.00552510192040438,-0.104550180334727,-0.0708155500391209,-0.0859165395906464,-0.708915582456617,0.655098398376021,-1.4064295507079,-1.02868050588899,-1.16138849707121,0.177103560642143,0.595828743251666,14.0901848954626
"487","NH",2010,160,-0.103654942801975,-0.1046343264775,-0.0707865090724813,-0.0859125036766043,-0.708816830590857,0.391111508378975,-1.82292270667473,-0.600778938000446,-1.0617057559857,0.332430489536329,0.595828743251666,14.0906862506514
"488","NH",2011,210,0.477657691039106,-0.104605116771971,-0.0708077913630715,-0.0859202809848283,-0.708302123896593,0.116859212330743,-1.50586223917998,-0.453561151446804,-1.01790080328922,0.409605399229463,0.595828743251666,14.0932953131576
"489","NH",2012,173,0.156036065545368,-0.104597573118077,-0.070797105552019,-0.0859231059184149,-0.707699139019301,0.182722704111243,-1.35220039463879,-0.400924356350286,-1.01331651073424,0.547131631892703,0.595828743251666,14.0963432267148
"490","NH",2013,203,0.434386816515796,-0.104701149122701,-0.0708115834582071,-0.0859265150466267,-0.707341537566019,-0.05742040041299,-1.05887093759514,-0.397424074098122,-1.03010220878282,0.66723008899773,0.595828743251666,14.098146419684
"491","NH",2014,334,2.26355124293601,-0.104740124846703,-0.0708398827397414,-0.0859319778988342,-0.706336213647775,-0.541258127303099,-1.61945378437977,-0.500733696499024,-1.03554927448633,0.836177958577101,0.595828743251666,14.1031983803995
"492","NH",2015,422,3.59638295588407,-0.104858666571233,-0.0708362849538346,-0.0859405088098685,-0.705885994914333,-1.06697730571623,-1.64706186148891,-0.59465770074464,-0.460463813721814,1.06700857104814,0.595828743251666,14.1054525748169
"493","NH",2016,481,4.36424369505038,-0.105114692606709,-0.0711589124780481,-0.0859611910149025,-0.704994684513831,-1.36250713351823,-1.88287783784307,-0.731960341353226,-0.360052925466053,1.22677094686332,0.595828743251666,14.1099003333917
"494","NJ",2000,643,-0.806461407466484,-0.105464905757413,-0.0720034247199503,-0.0860243300553764,0.355587486080345,-1.06833753606578,-1.57865468662004,-1.4524326720293,-1.44778521942807,-0.200571583158308,-1.02675399387471,15.9473809927453
"495","NJ",2001,705,-0.707918238054356,-0.105456764097054,-0.0719487870230982,-0.0860246157374048,0.364871657702168,-0.784291741455846,-1.34078066132493,-1.5298589732084,-1.26531725173861,-0.102420922806059,-1.02675399387471,15.9547141142278
"496","NJ",2002,813,-0.511966280059168,-0.105417382619509,-0.0718844509701331,-0.0860134782758728,0.373844910570886,0.0364794650169382,-1.36501764890127,-1.52991766182794,-1.19085649013036,0.0266487411667043,-1.02675399387471,15.9617509159513
"497","NJ",2003,721,-0.683274225550389,-0.105377757159942,-0.0718204570334736,-0.0860024164844775,0.381140429089959,0.0483092557813875,-1.16680656163686,-1.48496773927626,-1.22286310065983,0.18095018490065,-1.02675399387471,15.9674357711927
"498","NJ",2004,590,-0.932065313757552,-0.105337407975742,-0.0717563016225706,-0.0859913494045601,0.386101812600161,-0.485479892119493,-1.34926418688349,-1.41213875562459,-1.20152144120667,0.351959897433377,-1.02675399387471,15.9712834286643
"499","NJ",2005,823,-0.498304389204734,-0.105296113487447,-0.0716916302196943,-0.0859802158300065,0.388707215991793,-0.655560474652849,-1.70530664950544,-1.35321138860343,-1.19104560471353,0.532196397958802,-0.254095547624053,15.973298060965
"500","NJ",2006,847,-0.457006350905891,-0.0622147652445038,-0.0636503455444022,-0.0688365224780032,0.390159317290581,-0.504875693286926,-1.11136296668018,-1.32039392150318,-1.08071369932893,0.779147634095562,0.518562898626601,15.974419141654
"501","NJ",2007,727,-0.669563013790343,-0.0978217403925347,-0.0598880535105842,-0.0722154348097784,0.392584124467104,-0.743362739543819,-1.18637299957817,-1.29974173021723,-1.04063767497217,0.940361388385829,0.518562898626601,15.9762883933513
"502","NJ",2008,702,-0.736014713951141,-0.0969770968746069,-0.0583055627680213,-0.0787988143363471,0.397552390683101,-0.146435270260566,-1.03933326892655,-1.24428746531545,-0.97756226542578,1.072684359093,0.518562898626601,15.9801074845121
"503","NJ",2009,263,-1.55319635872913,-0.091519860697176,-0.0600856574694774,-0.0810567438645659,0.404212455908413,1.88714533833812,-0.987359663454989,-1.09285365771218,-0.84664285607827,0.955668397936475,0.518562898626601,15.9852042820463
"504","NJ",2010,868,-0.440105720582957,-0.0863957350504626,-0.0558864685100856,-0.0823166067222974,0.410772572275652,2.12153902427843,-0.569722892297605,-0.791104943226835,-0.694035535492905,1.02166124475308,0.595828743251666,15.9901993229213
"505","NJ",2011,1012,-0.187122355398801,-0.0777375382058399,-0.0565448978559158,-0.081737476355105,0.415062443098686,2.02114833330693,-0.384004573348007,-0.451576246512626,-0.499935748266125,1.04626205007409,0.595828743251666,15.9934522995559
"506","NJ",2012,1222,0.213018151828724,-0.0743443156000311,-0.0530828655763874,-0.082193728483926,0.417579867555369,2.02617647976724,-0.98812983424299,-0.287134136516563,-0.4357046034136,1.25004299188931,0.595828743251666,15.9953563281775
"507","NJ",2013,1294,0.337043789140218,-0.082685325831005,-0.0432121085218369,-0.082534548601065,0.419379844744902,1.39024327817535,-0.408802185148357,-0.164356622244034,-0.394654328899975,1.42675632655248,0.595828743251666,15.9967155034454
"508","NJ",2014,1253,0.258607108915783,-0.0875913072767687,-0.0494984643345353,-0.081579279276851,0.420509955111697,0.54668996662063,-0.312288525114395,-0.14828499323906,0.218679549646168,1.50599065280936,1.36848718950232,15.9975679145546
"509","NJ",2015,1454,0.639676865973461,-0.0714377885807377,-0.0402514424655167,-0.081409488930702,0.421022267821336,0.028833584556331,-0.344462135222554,-0.0933575267125996,0.686922302990243,1.7483424483141,1.4689327875149,15.9979540986869
"510","NJ",2016,2056,1.76955305232947,-0.0538869392046008,-0.0490787081246129,-0.0827918616242425,0.421452885805665,-0.409218613753727,-0.948341284916617,-0.158477930913685,0.543794453114189,1.87447058393612,1.4689327875149,15.9982785855653
"511","NM",2000,271,0.441998676281864,-0.105146832189139,-0.0720562364614031,-0.0860312018836017,-0.633340181094394,-0.641166413216401,1.42061358110001,-0.296402699725016,0.184363361132834,-1.35479973245907,-1.72214659550029,14.4150083787944
"512","NM",2001,258,0.314356172558847,-0.105003004794712,-0.0719901960790914,-0.0860313863868756,-0.631771223421124,-0.617479191015537,1.57326589867576,-0.382083536774181,0.383859893496817,-1.33414966497641,-1.72214659550029,14.4207495959241
"513","NM",2002,287,0.601535365633765,-0.104886129875484,-0.0719518700391352,-0.0860243620383187,-0.62823725324327,-0.304445381956693,1.58693950700265,-0.321006098525949,0.805370419512721,-1.26784130373265,-1.72214659550029,14.4335618169707
"514","NM",2003,358,1.19899237591173,-0.104771317671732,-0.0719142685883569,-0.0860174811760139,-0.624905874014263,-0.133459060441596,1.68505643899362,-0.0575611874123006,1.03392233480098,-1.0659130873128,-1.02675399387471,14.4454910759582
"515","NM",2004,314,0.739453058025881,-0.104661963478244,-0.0718783163465015,-0.0860108713962679,-0.620980636974345,-0.305678762691535,1.21074640400205,0.236132688723481,1.16211857730751,-0.779234549698484,-1.02675399387471,14.4593666489126
"516","NM",2005,373,1.25607310400631,-0.104557234846725,-0.0718438064351431,-0.0860045094424632,-0.616721439079312,-0.494289335862363,1.67173816125815,0.403682543983759,0.958303417945161,-0.640506351188173,-1.02675399387471,14.474208105645
"517","NM",2006,418,1.53088919007457,-0.104246036875489,-0.0716837441606829,-0.0859897664142581,-0.612253216401754,-0.972934818194067,1.29451649132684,0.407255903168987,0.83752382331423,-0.519212814755829,-1.02675399387471,14.4895447433771
"518","NM",2007,462,1.79926067780957,-0.104179530729421,-0.0716500633631956,-0.0859944008377054,-0.608073768119524,-1.1917628732383,0.353061339928365,0.248516444416173,0.871716230488632,-0.424992421277045,-1.02675399387471,14.5036803719614
"519","NM",2008,518,2.34126454987814,-0.103980323782027,-0.0715686796884982,-0.0859913067512824,-0.604992709907814,-0.841165671759982,1.97277086928177,0.288471074754188,1.37013185022423,-0.319452173454309,0.0163349085636757,14.5139745790442
"520","NM",2009,438,1.57695491591588,-0.10380314289119,-0.0714661045660853,-0.0859891283080176,-0.601081537527565,0.604487548461089,1.89888849137848,0.811314383173992,1.56931117460301,-0.444999966302635,0.788993354814329,14.5268914887172
"521","NM",2010,478,1.86998685645671,-0.103700650321116,-0.0713406025886147,-0.0859890923675781,-0.596929470444478,0.812404389747854,1.74892583875213,1.47532591043389,1.94277200393308,-0.403675102932698,0.788993354814329,14.5404238116879
"522","NM",2011,529,2.2792517312224,-0.103605003612525,-0.0712765355956785,-0.0859887645433581,-0.594550747471976,0.487522834203204,2.80186684871896,2.05877407067252,1.94976948199212,-0.315610949233413,0.788993354814329,14.5480947744319
"523","NM",2012,492,2.00844707881056,-0.103704406934884,-0.0712940875782975,-0.0859901118162633,-0.593524476188268,0.282053986178297,2.32902093867949,2.29913388265922,2.02324678615164,-0.28592988971402,0.788993354814329,14.5513862345151
"524","NM",2013,458,1.67385405514095,-0.103866569126672,-0.071421191617645,-0.0859962564687173,-0.592781742458522,0.170152809293342,2.80821242392934,2.31045659802291,1.48788083523909,-0.256141798819473,0.788993354814329,14.5537615927849
"525","NM",2014,547,2.44056397317632,-0.103984618592087,-0.0713798818869185,-0.0859941075204501,-0.593186475484099,0.0792242715570148,2.11886282343135,2.21307896245265,2.9915240851251,-0.073269220268633,0.788993354814329,14.5524679040113
"526","NM",2015,501,2.11529260066732,-0.104147038508818,-0.0713766152485734,-0.0859945105377731,-0.59322792134291,0.00871024781903079,2.03239843850442,2.4528981801094,4.01460185861588,-0.128212800776688,0.788993354814329,14.5523353319382
"527","NM",2016,500,2.09507102936653,-0.104316926084196,-0.0714353198692947,-0.0860033650588759,-0.592877950715619,0.0541243417728885,1.5029974667287,2.63953270795703,4.61859303053732,-0.136279983492371,0.788993354814329,14.5534542242799
"528","NY",2000,767,-1.39053601202182,-0.105327371558081,-0.0721387270679187,-0.0860266916060248,1.93728699289059,-0.748199916489455,0.379300528520171,-0.679757075113555,-0.294855888966152,-0.100989624678637,-1.02675399387471,16.7600432169532
"529","NY",2001,1079,-1.12852692111073,-0.105261030823715,-0.0721179068745738,-0.0860268476629256,1.9494152182463,-0.611526778699129,0.457138499141203,-0.785756649822656,-0.192106254162305,0.0624258414053149,-1.02675399387471,16.7642999550618
"530","NY",2002,923,-1.25919444037793,-0.105125618802678,-0.072081565130872,-0.0860193506434848,1.95763885467948,0.0821982272036804,0.486232425505074,-0.798274185187196,0.268646055362249,0.0998276008155267,-1.02675399387471,16.7671759948539
"531","NY",2003,964,-1.22886208342675,-0.104990109044468,-0.0720452556814935,-0.0860118513513478,1.96334536590405,0.186793269545036,0.50467258598066,-0.699216207598049,0.604143368714117,0.179570563732076,-1.02675399387471,16.7691668740316
"532","NY",2004,831,-1.34603211485822,-0.104852628750382,-0.0720085653320588,-0.0860042508954978,1.96269120960541,-0.0695238370436465,0.72275127661986,-0.509946563019261,0.855904596812749,0.418418662630914,-1.02675399387471,16.7689388539868
"533","NY",2005,944,-1.25801073864325,-0.104712787621744,-0.0719713629198043,-0.0859965262507151,1.95686230591691,-0.442167043098148,0.598544017118398,-0.32443025334398,1.0529788189713,0.714735204306948,-0.369994314561651,16.766904767029
"534","NY",2006,1680,-0.636320723408073,-0.0360890647420587,-0.0605021966798115,-0.0856284870221812,1.95267597492888,-0.675704792850712,0.458661391488072,-0.285383979042937,1.01210471158243,0.992769189927452,0.209499520126339,16.765441324361
"535","NY",2007,1708,-0.624615228476236,-0.0440552610773924,-0.0586330312488211,-0.0856891893121796,1.95682115930618,-0.661478383038201,0.593843233434556,-0.269750385431199,0.913276377389394,1.18236876806447,0.518562898626601,16.76689039356
"536","NY",2008,1691,-0.642370754496439,-0.0315935001145968,-0.0546160839321617,-0.085364259353285,1.96880619445653,-0.171785294150623,0.539220703889053,-0.104064098196564,0.943078832945718,1.12148502627355,0.518562898626601,16.7710683356588
"537","NY",2009,1592,-0.732069041502207,-0.0247141395285725,-0.0531556053614092,-0.0856287169267623,1.98296511726996,1.31517541168745,0.964920505234885,0.309816518037722,1.25999572131053,1.33010580297794,0.518562898626601,16.7759817008614
"538","NY",2010,1557,-0.764292033168501,-0.043576627857306,-0.055999705979613,-0.0858067817847905,1.99685202358043,1.41633896371392,1.04869043494088,0.794684422548138,1.51380801296271,1.59457013206209,0.595828743251666,16.780777335354
"539","NY",2011,1948,-0.455444522228188,-0.0317907962475292,-0.0566640576706189,-0.0855481773252191,2.01171911697058,1.19894300210557,1.02250592181172,1.05416450705745,1.66592860247491,1.68194475379696,0.595828743251666,16.7858860996995
"540","NY",2012,2106,-0.333325959933679,-0.0264473653776339,-0.0564548996440355,-0.0854958875001841,2.02274506203076,1.34075214467618,1.38158936696527,1.12851178059625,1.80314099932519,2.06346998640981,0.595828743251666,16.789658149305
"541","NY",2013,2309,-0.186431862720238,-0.0381120418043845,-0.0594972209236064,-0.0852332868619077,2.0304529444014,0.938062120093776,0.589331859286776,1.22513281716497,1.98131264203236,2.22735975343064,0.595828743251666,16.7922866428918
"542","NY",2014,2300,-0.187336079323118,2.54094149830464,-0.0626327195541488,-0.0851627496842326,2.03443324308768,0.179336197676302,0.475190766339113,1.16654927706163,2.42689421959423,2.51623639264704,1.17532257793966,16.7936412790786
"543","NY",2015,2754,0.187108236080724,-0.0489399584388644,-0.0616269200570895,-0.0849890291559308,2.03497443323685,-0.350490849768098,0.530053082444346,1.07132952520727,3.23657351605095,2.79442074110529,1.75481641262765,16.7938253235622
"544","NY",2016,3638,0.920378580111378,-0.0542428564899398,-0.0614820830987973,-0.0850051651216279,2.03179671789593,-0.563225522460916,-0.203389103863404,0.994934883160785,2.74304778360747,3.08382382695337,1.94798102419031,16.7927441816738
"545","NC",2000,491,-1.05697872737006,-0.104843446262072,-0.0719881009522432,-0.08603022093738,0.303367649090539,-1.06520326760719,-0.0248279911186402,-1.01907577089339,-0.784352094880017,-0.981920552269534,-1.02675399387471,15.9051021630247
"546","NC",2001,551,-0.954259721282806,-0.104828683644242,-0.0719264285544138,-0.086030740751548,0.32259553509823,-0.0840387226149372,-0.035563882067026,-1.02539646294286,-0.591483731104058,-0.91748188973498,-1.02675399387471,15.9208783412451
"547","NC",2002,647,-0.775668722062928,-0.104654376237968,-0.0718925436495832,-0.0860183894109991,0.339963743924814,0.459794986999531,0.466795855104752,-0.828946440175351,-0.518323411553791,-0.855294336519394,-1.02675399387471,15.93491784769
"548","NC",2003,762,-0.56352306672524,-0.104481336010154,-0.0718586834296695,-0.0860062437446313,0.35437253888342,0.33168630414167,0.8654722296753,-0.64871381090326,-0.417969828048979,-0.768218180818256,-1.02675399387471,15.9464173729924
"549","NC",2004,854,-0.414327327249921,-0.104318931939217,-0.0718272766930679,-0.0859946500274077,0.373921069206752,-0.180525902273416,0.570674120872776,-0.421010223922374,-0.362106408043345,-0.627514557253408,-1.02675399387471,15.9618104279472
"550","NC",2005,1000,-0.169481911491692,-0.104165943788598,-0.0717979294287067,-0.0859836037714077,0.396702077269293,-0.313550431304908,0.107135517098229,-0.321170617289631,-0.354499461192178,-0.435456673411384,-1.02675399387471,15.9794548848301
"551","NC",2006,1059,-0.0980487998641148,-0.0982523722382579,-0.0604470927876742,-0.0838635773841283,0.428401875050344,-0.559966004239701,0.389450403476703,-0.233591830177978,-0.229043208852116,-0.199887337025003,-1.02675399387471,16.0035004039005
"552","NC",2007,1084,-0.0953361500554726,-0.0979636609321224,-0.0628192384272074,-0.0836564592964207,0.458441444494316,-0.595124972097741,0.957278708074449,-0.210954240688796,-0.277728356456692,-0.147451143877103,-0.254095547624053,16.0257650976547
"553","NC",2008,1196,0.0555529405125141,-0.0964395245761623,-0.0465595992702799,1.44361779530292,0.487081281053161,0.093358591092971,0.409438412660118,-0.1025153487853,-0.205727230427733,-0.0676144375616156,-0.254095547624053,16.0465404638284
"554","NC",2009,1191,0.0254014268819095,-0.0940858577789507,-0.0402526951130903,-0.0837813788340836,0.508046152529953,2.31787609879522,1.282834135022,0.310899717697901,-0.0430184163663009,-0.188403365359193,0.0549678308762082,16.0614793724894
"555","NC",2010,1093,-0.171372546206806,-0.0959639780343027,-0.036958537469988,11.8094452991895,0.526712798767241,2.4378557326146,1.32152433892993,0.760928102106864,0.0624549747477193,-0.154829820292716,0.595828743251666,16.0745953855704
"556","NC",2011,1264,0.0994321062050349,-0.0932829782452585,-0.0423322610637107,-0.0729884170116151,0.539171842873245,2.11441159730953,0.805635189760426,1.293641235542,0.114109727780055,-0.0860594615357513,0.595828743251666,16.0832548997521
